timestamp,fear_greed,value_classification,close,close_tomorrow,returns,change_btc
2022-12-28,28,Fear,16552.572265625,16642.341796875,0.0054232979508825885,0.4289819184649918
2022-12-29,28,Fear,16642.341796875,16602.5859375,-0.002388838052975517,0.42795715013412416
2022-12-30,28,Fear,16602.5859375,16547.49609375,-0.0033181483870876605,0.426537124806664
2022-12-31,25,Extreme Fear,16547.49609375,16625.080078125,0.0046885633896178724,0.4285369711543454
2023-01-01,26,Fear,16625.080078125,16688.470703125,0.0038129515588565255,0.43017096186653603
2023-01-02,27,Fear,16688.470703125,16679.857421875,-0.000516121662866742,0.4299489413143805
2023-01-03,26,Fear,16679.857421875,16863.23828125,0.010994150293785143,0.4346758645938446
2023-01-04,29,Fear,16863.23828125,16836.736328125,-0.0015715814888571655,0.43399273605139593
2023-01-05,29,Fear,16836.736328125,16951.96875,0.006844106816741524,0.4369630286946216
2023-01-06,26,Fear,16951.96875,16955.078125,0.00018342264818071996,0.4370431776105019
2023-01-07,25,Extreme Fear,16955.078125,17091.14453125,0.008025112314249405,0.4405504981970026
2023-01-08,25,Extreme Fear,17091.14453125,17196.5546875,0.006167530562816603,0.44326760685909666
2023-01-09,25,Extreme Fear,17196.5546875,17446.29296875,0.014522576515372032,0.44970499459649377
2023-01-10,26,Fear,17446.29296875,17934.896484375,0.02800615102017323,0.4622995005896894
2023-01-11,26,Fear,17934.896484375,18869.587890625,0.052115795988246116,0.4863926070478897
2023-01-12,30,Fear,18869.587890625,19909.57421875,0.05511441660269112,0.5131998518251961
2023-01-13,31,Fear,19909.57421875,20976.298828125,0.05357847423830919,0.5406963168653165
2023-01-14,46,Fear,20976.298828125,20880.798828125,-0.004552757413617381,0.5382346577001923
2023-01-15,52,Neutral,20880.798828125,21169.6328125,0.013832516023570829,0.5456797972272713
2023-01-16,45,Fear,21169.6328125,21161.51953125,-0.00038325091993141047,0.545470664942996
2023-01-17,51,Neutral,21161.51953125,20688.78125,-0.022339524368838015,0.5332851097310157
2023-01-18,52,Neutral,20688.78125,21086.79296875,0.019238045679950355,0.5435444730324583
2023-01-19,45,Fear,21086.79296875,22676.552734375,0.07539125404137925,0.584522972481636
2023-01-20,51,Neutral,22676.552734375,22777.625,0.004457126566322689,0.5871282653509098
2023-01-21,53,Neutral,22777.625,22720.416015625,-0.002511630794474806,0.5856536159193478
2023-01-22,53,Neutral,22720.416015625,22934.431640625,0.009419529327844067,0.5911701973304581
2023-01-23,50,Neutral,22934.431640625,22636.46875,-0.012991945703908492,0.5834897462249719
2023-01-24,52,Neutral,22636.46875,23117.859375,0.021266153759075257,0.5958983288850359
2023-01-25,51,Neutral,23117.859375,23032.77734375,-0.003680359408276712,0.5937052088639475
2023-01-26,54,Neutral,23032.77734375,23078.728515625,0.0019950339114214177,0.5948896708890187
2023-01-27,55,Greed,23078.728515625,23031.08984375,-0.0020641809553220147,0.5936617109598518
2023-01-28,52,Neutral,23031.08984375,23774.56640625,0.03228143207915801,0.6128259611601989
2023-01-29,55,Greed,23774.56640625,22840.138671875,-0.03930367092328346,0.5887396512495136
2023-01-30,61,Greed,22840.138671875,23139.283203125,0.013097316769725253,0.596450560956826
2023-01-31,51,Neutral,23139.283203125,23723.76953125,0.025259482888651652,0.6115165936952417
2023-02-01,56,Greed,23723.76953125,23471.87109375,-0.01061797692681965,0.6050235246130182
2023-02-02,60,Greed,23471.87109375,23449.322265625,-0.0009606745041729203,0.6044422939384977
2023-02-03,60,Greed,23449.322265625,23331.84765625,-0.005009723012217249,0.6014142054689966
2023-02-04,58,Greed,23331.84765625,22955.666015625,-0.01612309690031044,0.5917175459569968
2023-02-05,58,Greed,22955.666015625,22760.109375,-0.008518883333286542,0.5866767732167305
2023-02-06,56,Greed,22760.109375,23264.291015625,0.022151986720186922,0.5996728293060697
2023-02-07,54,Neutral,23264.291015625,22939.3984375,-0.013965290320121615,0.5912982241477217
2023-02-08,58,Greed,22939.3984375,21819.0390625,-0.04883996317743455,0.5624192406534645
2023-02-09,55,Greed,21819.0390625,21651.18359375,-0.007693073387383564,0.5580925081606408
2023-02-10,48,Neutral,21651.18359375,21870.875,0.010146854341645195,0.5637553915501102
2023-02-11,49,Neutral,21870.875,21788.203125,-0.003779998514005456,0.5616243970077882
2023-02-12,50,Neutral,21788.203125,21808.1015625,0.0009132665684197239,0.5621373097935843
2023-02-13,48,Neutral,21808.1015625,22220.8046875,0.018924303145655852,0.5727753666536016
2023-02-14,50,Neutral,22220.8046875,24307.841796875,0.09392266116037784,0.626571953336819
2023-02-15,53,Neutral,24307.841796875,23623.474609375,-0.028154173176657027,0.6089313380549379
2023-02-16,62,Greed,23623.474609375,24565.6015625,0.03988096453648349,0.6332161071530603
2023-02-17,61,Greed,24565.6015625,24641.27734375,0.0030805588480080637,0.6351667666346519
2023-02-18,60,Greed,24641.27734375,24327.642578125,-0.012728023845912761,0.6270823488827947
2023-02-19,60,Greed,24327.642578125,24829.1484375,0.020614650916729094,0.640009432601056
2023-02-20,58,Greed,24829.1484375,24436.353515625,-0.01581991113645098,0.6298845402508169
2023-02-21,60,Greed,24436.353515625,24188.84375,-0.01012875204423358,0.6235045959261203
2023-02-22,59,Greed,24188.84375,23947.4921875,-0.00997780485063493,0.6172833887444955
2023-02-23,56,Greed,23947.4921875,23198.126953125,-0.03129201289670536,0.5979673489829808
2023-02-24,53,Neutral,23198.126953125,23175.375,-0.0009807668166905703,0.5973808824496338
2023-02-25,52,Neutral,23175.375,23561.212890625,0.016648614774302573,0.6073264466350707
2023-02-26,51,Neutral,23561.212890625,23522.87109375,-0.0016273269569350157,0.606338127936802
2023-02-27,50,Neutral,23522.87109375,23147.353515625,-0.01596393470118429,0.5966585856555805
2023-02-28,53,Neutral,23147.353515625,23646.55078125,0.02156606219747892,0.6095261618244886
2023-03-01,50,Neutral,23646.55078125,23475.466796875,-0.007235050302163204,0.605116209383204
2023-03-02,51,Neutral,23475.466796875,22362.6796875,-0.047402129167592566,0.5764324126646173
2023-03-03,50,Neutral,22362.6796875,22353.349609375,-0.0004172164631153219,0.5761919155721803
2023-03-04,50,Neutral,22353.349609375,22435.513671875,0.0036756935285233716,0.5783098204674364
2023-03-05,47,Neutral,22435.513671875,22429.7578125,-0.00025655126328649747,0.5781614543524245
2023-03-06,48,Neutral,22429.7578125,22219.76953125,-0.00936203961743065,0.5727486839115058
2023-03-07,49,Neutral,22219.76953125,21718.080078125,-0.022578517406286358,0.5598168677823823
2023-03-08,50,Neutral,21718.080078125,20363.021484375,-0.06239311158608585,0.524888151483063
2023-03-09,44,Fear,20363.021484375,20187.244140625,-0.008632183779056501,0.520357220496012
2023-03-10,34,Fear,20187.244140625,20249.66015625,0.0030918542020994533,0.5219660891547954
