ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-12-01,453.1504063193942,423.4181867554411,473.38133927776335,453.1504063193942,453.1504063193942,-4.984967064005585,-4.984967064005585,-4.984967064005585,-4.984967064005585,-4.984967064005585,-4.984967064005585,0.0,0.0,0.0,448.16543925538866
2022-12-02,454.92496690075524,427.19254730753494,477.9145784856626,454.92496690075524,454.92496690075524,-3.2896684854548472,-3.2896684854548472,-3.2896684854548472,-3.2896684854548472,-3.2896684854548472,-3.2896684854548472,0.0,0.0,0.0,451.6352984153004
2022-12-05,460.24864864483834,432.17796504722185,483.25072721774126,460.24864864483834,460.24864864483834,-2.7426262349625077,-2.7426262349625077,-2.7426262349625077,-2.7426262349625077,-2.7426262349625077,-2.7426262349625077,0.0,0.0,0.0,457.5060224098758
2022-12-06,462.02320922619947,433.9578327508056,484.27928517083456,462.02320922619947,462.02320922619947,-3.1776602460200647,-3.1776602460200647,-3.1776602460200647,-3.1776602460200647,-3.1776602460200647,-3.1776602460200647,0.0,0.0,0.0,458.8455489801794
2022-12-07,463.7977698075604,432.644799672394,484.22065093397634,463.7977698075604,463.7977698075604,-5.286200794315249,-5.286200794315249,-5.286200794315249,-5.286200794315249,-5.286200794315249,-5.286200794315249,0.0,0.0,0.0,458.5115690132452
2022-12-08,465.57233038892144,438.77117120218384,484.14056033012025,465.57233038892144,465.57233038892144,-4.984967064002241,-4.984967064002241,-4.984967064002241,-4.984967064002241,-4.984967064002241,-4.984967064002241,0.0,0.0,0.0,460.5873633249192
2022-12-09,467.3468909702825,440.8051810928698,489.1948341214505,467.3468909702825,467.3468909702825,-3.2896684854876836,-3.2896684854876836,-3.2896684854876836,-3.2896684854876836,-3.2896684854876836,-3.2896684854876836,0.0,0.0,0.0,464.0572224847948
2022-12-12,472.67057271436573,443.6995827105242,495.83043101893276,472.67057271436573,472.67057271436573,-2.7426262349619,-2.7426262349619,-2.7426262349619,-2.7426262349619,-2.7426262349619,-2.7426262349619,0.0,0.0,0.0,469.92794647940383
2022-12-13,474.44513329572675,445.97377968561557,494.7299692771848,474.44513329572675,474.44513329572675,-3.1776602460178096,-3.1776602460178096,-3.1776602460178096,-3.1776602460178096,-3.1776602460178096,-3.1776602460178096,0.0,0.0,0.0,471.26747304970894
2022-12-14,476.2196938770877,447.26674136144095,494.42570740321133,476.2196938770877,476.2196938770877,-5.2862007943167635,-5.2862007943167635,-5.2862007943167635,-5.2862007943167635,-5.2862007943167635,-5.2862007943167635,0.0,0.0,0.0,470.93349308277095
2022-12-15,477.99425445844884,449.2494149999174,499.05289505653155,477.99425445844884,477.99425445844884,-4.98496706399745,-4.98496706399745,-4.98496706399745,-4.98496706399745,-4.98496706399745,-4.98496706399745,0.0,0.0,0.0,473.0092873944514
2022-12-16,479.76881503980985,452.92030434967614,499.80935930761206,479.76881503980985,479.76881503980985,-3.2896684854775438,-3.2896684854775438,-3.2896684854775438,-3.2896684854775438,-3.2896684854775438,-3.2896684854775438,0.0,0.0,0.0,476.4791465543323
2022-12-19,485.09249678389295,456.90250849301617,507.62215515411134,485.09249678389295,485.09249678389295,-2.7426262349612904,-2.7426262349612904,-2.7426262349612904,-2.7426262349612904,-2.7426262349612904,-2.7426262349612904,0.0,0.0,0.0,482.3498705489317
2022-12-20,486.867057365254,458.60687620627306,508.67818203201693,486.867057365254,486.867057365254,-3.1776602460219943,-3.1776602460219943,-3.1776602460219943,-3.1776602460219943,-3.1776602460219943,-3.1776602460219943,0.0,0.0,0.0,483.689397119232
2022-12-21,488.64161794661516,457.9809364545689,509.2530455398014,488.64161794661516,488.64161794661516,-5.286200794317538,-5.286200794317538,-5.286200794317538,-5.286200794317538,-5.286200794317538,-5.286200794317538,0.0,0.0,0.0,483.3554171522976
2022-12-22,490.4161785279761,460.98660779310507,510.87404196063676,490.4161785279761,490.4161785279761,-4.9849670640002115,-4.9849670640002115,-4.9849670640002115,-4.9849670640002115,-4.9849670640002115,-4.9849670640002115,0.0,0.0,0.0,485.4312114639759
2022-12-23,492.19073910933724,463.1353995226201,514.561336921335,492.19073910933724,492.19073910933724,-3.289668485477665,-3.289668485477665,-3.289668485477665,-3.289668485477665,-3.289668485477665,-3.289668485477665,0.0,0.0,0.0,488.9010706238596
2022-12-26,497.51442085342035,467.98089013039936,520.0138097346796,497.51442085342035,497.51442085342035,-2.7426262349793546,-2.7426262349793546,-2.7426262349793546,-2.7426262349793546,-2.7426262349793546,-2.7426262349793546,0.0,0.0,0.0,494.771794618441
2022-12-27,499.28898143478136,470.2222463015968,521.2084512698511,499.28898143478136,499.28898143478136,-3.1776602460197387,-3.1776602460197387,-3.1776602460197387,-3.1776602460197387,-3.1776602460197387,-3.1776602460197387,0.0,0.0,0.0,496.1113211887616
2022-12-28,501.0635420161423,471.48353482596525,520.7828350516457,501.0635420161423,501.0635420161423,-5.2862007943183125,-5.2862007943183125,-5.2862007943183125,-5.2862007943183125,-5.2862007943183125,-5.2862007943183125,0.0,0.0,0.0,495.77734122182403
2022-12-29,502.83810259750345,472.66937839065565,521.3565372033225,502.83810259750345,502.83810259750345,-4.984967064002972,-4.984967064002972,-4.984967064002972,-4.984967064002972,-4.984967064002972,-4.984967064002972,0.0,0.0,0.0,497.8531355335005
2022-12-30,504.6126631788646,476.5055880021135,526.2649807546188,504.6126631788646,504.6126631788646,-3.2896684854777867,-3.2896684854777867,-3.2896684854777867,-3.2896684854777867,-3.2896684854777867,-3.2896684854777867,0.0,0.0,0.0,501.3229946933868
2023-01-02,509.9363449229476,483.82618853359406,530.6521500306666,509.9363449229476,509.9363449229476,-2.7426262349787467,-2.7426262349787467,-2.7426262349787467,-2.7426262349787467,-2.7426262349787467,-2.7426262349787467,0.0,0.0,0.0,507.1937186879689
2023-01-03,511.71090550430864,484.8570581094246,532.3355853249676,511.71090550430864,511.71090550430864,-3.1776602460222527,-3.1776602460222527,-3.1776602460222527,-3.1776602460222527,-3.1776602460222527,-3.1776602460222527,0.0,0.0,0.0,508.5332452582864
2023-01-04,513.4854660856697,482.3770794046598,533.9156719639,513.4854660856697,513.4854660856697,-5.286200794319086,-5.286200794319086,-5.286200794319086,-5.286200794319086,-5.286200794319086,-5.286200794319086,0.0,0.0,0.0,508.1992652913506
2023-01-05,515.2600266670307,487.61525326640884,535.7176782212617,515.2600266670307,515.2600266670307,-4.984967063992077,-4.984967063992077,-4.984967063992077,-4.984967063992077,-4.984967063992077,-4.984967063992077,0.0,0.0,0.0,510.27505960303864
2023-01-06,517.0345872483919,489.8987956226762,538.9901629404219,517.0345872483919,517.0345872483919,-3.289668485457389,-3.289668485457389,-3.289668485457389,-3.289668485457389,-3.289668485457389,-3.289668485457389,0.0,0.0,0.0,513.7449187629345
2023-01-09,522.3582689924749,496.1624723983474,545.2484920020523,522.3582689924749,522.3582689924749,-2.742626234987474,-2.742626234987474,-2.742626234987474,-2.742626234987474,-2.742626234987474,-2.742626234987474,0.0,0.0,0.0,519.6156427574874
2023-01-10,524.132829573836,496.857774961307,545.4722138976932,524.132829573836,524.132829573836,-3.1776602460152295,-3.1776602460152295,-3.1776602460152295,-3.1776602460152295,-3.1776602460152295,-3.1776602460152295,0.0,0.0,0.0,520.9551693278208
2023-01-11,525.907390155197,495.46549078613896,545.0913727059358,525.907390155197,525.907390155197,-5.286200794315407,-5.286200794315407,-5.286200794315407,-5.286200794315407,-5.286200794315407,-5.286200794315407,0.0,0.0,0.0,520.6211893608817
2023-01-12,527.6819507365582,498.1321706999964,546.595945037408,527.6819507365582,527.6819507365582,-4.984967064000943,-4.984967064000943,-4.984967064000943,-4.984967064000943,-4.984967064000943,-4.984967064000943,0.0,0.0,0.0,522.6969836725573
2023-01-13,529.4565113179192,501.7443509517032,550.2110548813708,529.4565113179192,529.4565113179192,-3.289668485457509,-3.289668485457509,-3.289668485457509,-3.289668485457509,-3.289668485457509,-3.289668485457509,0.0,0.0,0.0,526.1668428324617
2023-01-14,531.2310718992802,514.6109789764449,565.4927814858867,531.2310718992802,531.2310718992802,9.740565075833826,9.740565075833826,9.740565075833826,9.740565075833826,9.740565075833826,9.740565075833826,0.0,0.0,0.0,540.971636975114
2023-01-15,533.0056324806412,517.8453943744207,568.0132132831434,533.0056324806412,533.0056324806412,9.74055774895116,9.74055774895116,9.74055774895116,9.74055774895116,9.74055774895116,9.74055774895116,0.0,0.0,0.0,542.7461902295923
2023-01-16,534.7801930620024,508.2439373198607,557.3534802170614,534.7757454103182,534.7801930620024,-2.742626234950504,-2.742626234950504,-2.742626234950504,-2.742626234950504,-2.742626234950504,-2.742626234950504,0.0,0.0,0.0,532.0375668270518
2023-01-17,536.5547536433634,508.5874532026935,558.0411767016286,536.5212379084531,536.570777230559,-3.1776602460177443,-3.1776602460177443,-3.1776602460177443,-3.1776602460177443,-3.1776602460177443,-3.1776602460177443,0.0,0.0,0.0,533.3770933973457
2023-01-18,538.3293142247245,507.9805496844939,557.3403273108069,538.2631573324757,538.3725080891406,-5.286200794316183,-5.286200794316183,-5.286200794316183,-5.286200794316183,-5.286200794316183,-5.286200794316183,0.0,0.0,0.0,533.0431134304083
2023-01-19,540.1038748060853,510.0352081845412,560.7864221111545,539.9941716007255,540.1751687639949,-4.9849670639975985,-4.9849670639975985,-4.9849670639975985,-4.9849670639975985,-4.9849670639975985,-4.9849670639975985,0.0,0.0,0.0,535.1189077420877
2023-01-20,541.8784353874464,514.3103721716969,563.5478275663841,541.6806863812033,542.023968677455,-3.289668485447371,-3.289668485447371,-3.289668485447371,-3.289668485447371,-3.289668485447371,-3.289668485447371,0.0,0.0,0.0,538.5887669019991
2023-01-21,543.6529959688074,528.6264041775893,577.2968195116279,543.3791656864339,543.8599059116707,9.740565075837322,9.740565075837322,9.740565075837322,9.740565075837322,9.740565075837322,9.740565075837322,0.0,0.0,0.0,553.3935610446448
2023-01-22,545.4275565501686,530.7335253038405,582.2557658442602,545.0448481008744,545.6951577827151,9.740557748935483,9.740557748935483,9.740557748935483,9.740557748935483,9.740557748935483,9.740557748935483,0.0,0.0,0.0,555.168114299104
2023-01-23,547.2021171315297,519.8164365844679,569.1467236040868,546.7478243555911,547.5563564104077,-2.7426262349685673,-2.7426262349685673,-2.7426262349685673,-2.7426262349685673,-2.7426262349685673,-2.7426262349685673,0.0,0.0,0.0,544.4594908965611
